Year,Player,Tm,FGA,THREEPA
2012,Nene Hilario,DEN,281,2
2012,Nene Hilario,WAS,112,2
2012,George Hill,IND,380,147
2012,Grant Hill,PHO,451,53
2012,Jordan Hill,TOT,165,3
2012,Jordan Hill,HOU,135,3
2012,Jordan Hill,LAL,30,0
2012,Kirk Hinrich,ATL,295,136
2012,Darington Hobson,MIL,13,6
2012,Jrue Holiday,PHI,834,171
2012,Ryan Hollins,TOT,84,0
2012,Ryan Hollins,CLE,56,0
2012,Ryan Hollins,BOS,28,0
2012,Tyler Honeycutt,SAC,24,3
2012,Al Horford,ATL,103,1
2012,Dennis Horner,NJN,4,1
2012,Dwight Howard,ORL,726,7
2012,Josh Howard,UTA,361,37
2012,Juwan Howard,MIA,55,0
2012,Lester Hudson,TOT,162,64
2012,Lester Hudson,CLE,151,61
2012,Lester Hudson,MEM,11,3
2012,Larry Hughes,ORL,22,7
2012,Kris Humphries,NJN,671,0
2012,Serge Ibaka,OKC,490,3
2012,Andre Iguodala,PHI,632,193
2012,Ersan Ilyasova,MIL,597,112
2012,Kyrie Irving,CLE,747,183
2012,Royal Ivey,OKC,73,53
2012,Jarrett Jack,NOH,583,112
2012,Reggie Jackson,OKC,159,62
2012,Stephen Jackson,TOT,425,170
2012,Stephen Jackson,MIL,272,108
2012,Stephen Jackson,SAS,153,62
2012,Damion James,NJN,35,1
2012,LeBron James,MIA,1169,149
2012,Mike James,CHI,49,10
2012,Antawn Jamison,CLE,1044,267
2012,Al Jefferson,UTA,1048,4
2012,Richard Jefferson,TOT,488,269
2012,Richard Jefferson,SAS,319,190
2012,Richard Jefferson,GSW,169,79
2012,Jared Jeffries,NYK,144,16
2012,Charles Jenkins,GSW,291,20
2012,Brandon Jennings,MIL,1121,388
2012,Jonas Jerebko,DET,453,106
2012,Yi Jianlian,DAL,82,10
2012,Amir Johnson,TOR,340,5
2012,Armon Johnson,TOT,43,3
2012,Armon Johnson,POR,1,0
2012,Armon Johnson,NJN,42,3
2012,Carldell Johnson,NOH,35,15
2012,Chris Johnson,TOT,41,0
2012,Chris Johnson,POR,23,0
2012,Chris Johnson,NOH,18,0
2012,Ivan Johnson,ATL,275,6
2012,JaJuan Johnson,BOS,121,0
2012,James Johnson,TOR,518,60
2012,Joe Johnson,ATL,931,322
2012,Trey Johnson,NOH,14,0
2012,Wesley Johnson,MIN,397,169
2012,Dahntay Jones,IND,281,77
2012,Dominique Jones,DAL,73,8
2012,James Jones,MIA,150,114
2012,Solomon Jones,TOT,61,0
2012,Solomon Jones,LAC,8,0
2012,Solomon Jones,NOH,53,0
2012,DeAndre Jordan,LAC,326,1
2012,Jerome Jordan,NYK,33,0
2012,Cory Joseph,SAS,70,15
2012,Chris Kaman,NOH,597,0
2012,Enes Kanter,UTA,236,1
2012,Jason Kapono,LAL,55,27
2012,D.J. Kennedy,CLE,12,4
2012,Jason Kidd,DAL,273,223
2012,Linas Kleiza,TOR,410,179
2012,Brandon Knight,DET,769,276
2012,Kyle Korver,CHI,412,271
2012,Kosta Koufos,DEN,192,0
2012,Carl Landry,NOH,362,3
2012,Ty Lawson,DEN,767,200
2012,Courtney Lee,HOU,580,217
2012,David Lee,GSW,922,5
2012,Malcolm Lee,MIN,59,10
2012,Kawhi Leonard,SAS,404,109
2012,Travis Leslie,LAC,14,0
2012,Jon Leuer,MIL,191,9
2012,Rashard Lewis,WAS,221,67
2012,DeAndre Liggins,ORL,25,4
2012,Jeremy Lin,NYK,383,75
2012,Shaun Livingston,MIL,271,3
2012,Brook Lopez,NJN,77,0
2012,Robin Lopez,PHO,269,0
2012,Kevin Love,MIN,1059,282
2012,Kyle Lowry,HOU,513,211
2012,John Lucas,CHI,358,140
2012,Shelvin Mack,WAS,220,42
2012,Vernon Macklin,DET,35,0
2012,Corey Maggette,CHA,373,66
2012,Jamaal Magloire,TOR,45,0
2012,Ian Mahinmi,DAL,238,1
2012,Shawn Marion,DAL,646,68
2012,Cartier Martin,WAS,134,75
2012,Kenyon Martin,LAC,220,13
2012,Kevin Martin,HOU,537,225
2012,Roger Mason,WAS,258,154
2012,Wesley Matthews,POR,763,337
2012,Jason Maxiell,DET,383,2
2012,Eric Maynor,OKC,39,17
2012,O.J. Mayo,MEM,736,275
2012,Luc Mbah,MIL,261,4
2012,JaVale McGee,TOT,552,0
2012,JaVale McGee,WAS,400,0
2012,JaVale McGee,DEN,152,0
2012,Tracy McGrady,ATL,231,33
2012,Dominic McGuire,GSW,210,4
2012,Josh McRoberts,LAL,118,7
2012,Jodie Meeks,PHI,467,266
2012,C.J. Miles,UTA,465,150
2012,Darko Milicic,MIN,130,0
2012,Andre Miller,DEN,552,83
2012,Brad Miller,MIN,27,15
2012,Mike Miller,MIA,209,117
2012,Patty Mills,SAS,130,56
2012,Paul Millsap,UTA,861,31
2012,Nazr Mohammed,OKC,169,1
2012,Greg Monroe,DET,781,1
2012,Jamario Moon,CHA,24,10
2012,E'Twaun Moore,BOS,113,45
2012,Mikki Moore,GSW,20,0
2012,Darius Morris,LAL,42,9
2012,Marcus Morris,HOU,54,17
2012,Markieff Morris,PHO,436,124
2012,Anthony Morrow,NJN,658,286
2012,Timofey Mozgov,DEN,190,0
2012,Byron Mullens,CHA,591,51
2012,Troy Murphy,LAL,171,67
2012,Hamady N'Diaye,WAS,1,0
2012,Eduardo Najera,CHA,64,29
2012,Steve Nash,PHO,555,141
2012,Gary Neal,SAS,486,198
2012,Jameer Nelson,ORL,606,231
2012,Joakim Noah,CHI,490,1
2012,Andres Nocioni,PHI,20,6
2012,Steve Novak,NYK,337,282
2012,Dirk Nowitzki,DAL,1034,212
2012,Jermaine O'Neal,BOS,120,0
2012,Lamar Odom,DAL,349,111
2012,Emeka Okafor,NOH,214,0
2012,Mehmet Okur,NJN,139,72
2012,Daniel Orton,ORL,30,1
2012,Travis Outlaw,SAC,175,60
2012,Larry Owens,NJN,11,5
2012,Zaza Pachulia,ATL,339,0
2012,Jannero Pargo,ATL,253,138
2012,Jeremy Pargo,MEM,150,38
2012,Anthony Parker,CLE,326,138
2012,Tony Parker,SAS,890,61
2012,Chandler Parsons,HOU,549,178
2012,Patrick Patterson,HOU,511,3
2012,Chris Paul,LAC,890,213
2012,Sasha Pavlovic,BOS,128,58
2012,Nikola Pekovic,MIN,454,0
2012,Kendrick Perkins,OKC,262,0
2012,Johan Petro,NJN,260,1
2012,Paul Pierce,BOS,890,273
2012,Mickael Pietrus,BOS,270,182
2012,Dexter Pittman,MIA,94,0
2012,Quincy Pondexter,MEM,239,73
2012,A.J. Price,IND,174,88
2012,Ronnie Price,PHO,130,44
2012,Tayshaun Prince,DET,798,104
2012,Joel Przybilla,POR,48,0
2012,Vladimir Radmanovic,ATL,197,135
2012,Anthony Randolph,MIN,200,1
2012,Zach Randolph,MEM,285,8
2012,Michael Redd,PHO,360,132
2012,J.J. Redick,ORL,584,268
2012,Ryan Reid,OKC,5,0
2012,Jason Richardson,ORL,596,277
2012,Quentin Richardson,ORL,197,121
2012,Luke Ridnour,MIN,550,152
2012,Nate Robinson,GSW,484,181
2012,Rajon Rondo,BOS,572,42
2012,Derrick Rose,CHI,695,173
2012,Ricky Rubio,MIN,389,94
2012,Brandon Rush,GSW,469,219
2012,Walker Russell,DET,95,13
2012,John Salmons,SAC,345,112
2012,Samardo Samuels,CLE,231,0
2012,Larry Sanders,MIL,184,2
2012,Brian Scalabrine,CHI,30,7
2012,Luis Scola,HOU,888,3
2012,Thabo Sefolosha,OKC,155,71
2012,Josh Selby,MEM,72,15
2012,Kevin Seraphin,WAS,382,1
2012,Ramon Sessions,TOT,565,97
2012,Ramon Sessions,CLE,354,62
2012,Ramon Sessions,LAL,211,35
2012,Iman Shumpert,NYK,534,157
2012,Xavier Silas,PHI,15,6
2012,Bobby Simmons,LAC,90,60
2012,Chris Singleton,WAS,312,127
2012,James Singleton,WAS,75,9
2012,Brian Skinner,MEM,1,0
2012,Donald Sloan,TOT,198,25
2012,Donald Sloan,ATL,8,1
2012,Donald Sloan,NOH,14,2
2012,Donald Sloan,CLE,176,22
2012,Craig Smith,POR,117,1
2012,Greg Smith,HOU,11,0
2012,Ish Smith,TOT,81,9
2012,Ish Smith,GSW,30,5
2012,Ish Smith,ORL,51,4
2012,J.R. Smith,NYK,405,193
2012,Jason Smith,NOH,348,9
2012,Jerry Smith,NJN,14,6
2012,Josh Smith,ATL,1101,109
2012,Nolan Smith,POR,180,45
2012,Marreese Speights,MEM,488,3
2012,Tiago Splitter,SAS,343,0
2012,Jerry Stackhouse,ATL,100,38
2012,Lance Stephenson,IND,125,30
2012,DeShawn Stevenson,NJN,172,145
2012,Greg Stiemsma,BOS,121,0
2012,Julyan Stone,DEN,31,11
2012,Amar'e Stoudemire,NYK,654,21
2012,Rodney Stuckey,DET,597,104
2012,DaJuan Summers,NOH,65,16
2012,Jeff Teague,ATL,672,149
2012,Sebastian Telfair,PHO,342,105
2012,Jason Terry,DAL,830,365
2012,Hasheem Thabeet,TOT,21,0
2012,Hasheem Thabeet,HOU,3,0
2012,Hasheem Thabeet,POR,18,0
2012,Isaiah Thomas,SAC,571,219
2012,Kurt Thomas,POR,157,0
2012,Lance Thomas,NOH,126,1
2012,Malcolm Thomas,SAS,3,0
2012,Tyrus Thomas,CHA,327,3
2012,Trey Thompkins,LAC,61,13
2012,Jason Thompson,SAC,443,2
2012,Klay Thompson,GSW,718,268
2012,Mychel Thompson,CLE,24,11
2012,Tristan Thompson,CLE,442,2
2012,Marcus Thornton,SAC,803,310
2012,Jamaal Tinsley,UTA,141,37
2012,Anthony Tolliver,MIN,182,101
2012,Ronny Turiaf,TOT,33,1
2012,Ronny Turiaf,WAS,3,0
2012,Ronny Turiaf,MIA,30,1
2012,Hedo Turkoglu,ORL,504,258
2012,Evan Turner,PHI,590,49
2012,Jeremy Tyler,GSW,209,1
2012,Edwin Ubiles,WAS,18,5
2012,Ekpe Udoh,TOT,295,2
2012,Ekpe Udoh,GSW,185,0
2012,Ekpe Udoh,MIL,110,2
2012,Beno Udrih,MIL,332,59
2012,Ben Uzoh,TOT,99,1
2012,Ben Uzoh,CLE,5,0
2012,Ben Uzoh,TOR,94,1
2012,Anderson Varejao,CLE,222,4
2012,Greivis Vasquez,NOH,523,135
2012,Jan Vesely,WAS,218,1
2012,Charlie Villanueva,DET,91,45
2012,Nikola Vucevic,PHI,291,8
2012,Dwyane Wade,MIA,837,56
2012,Von Wafer,ORL,157,39
2012,Henry Walker,NYK,171,113
2012,Kemba Walker,CHA,767,226
2012,John Wall,WAS,894,42
2012,Ben Wallace,DET,86,4
2012,Gerald Wallace,TOT,632,150
2012,Gerald Wallace,POR,430,98
2012,Gerald Wallace,NJN,202,52
2012,Luke Walton,TOT,65,20
2012,Luke Walton,LAL,14,4
2012,Luke Walton,CLE,51,16
2012,Hakim Warrick,PHO,180,10
2012,Darryl Watkins,NOH,14,0
2012,C.J. Watson,CHI,437,173
2012,Earl Watson,UTA,160,52
2012,Martell Webster,MIN,272,109
2012,David West,IND,716,9
2012,Delonte West,DAL,360,76
2012,Russell Westbrook,OKC,1266,196
2012,D.J. White,CHA,353,1
2012,Hassan Whiteside,SAC,27,0
2012,Chris Wilcox,BOS,107,0
2012,Damien Wilkins,DET,193,23
2012,Deron Williams,NJN,961,342
2012,Derrick Williams,MIN,498,138
2012,Elliot Williams,POR,74,27
2012,Jordan Williams,NJN,152,0
2012,Lou Williams,PHI,782,229
2012,Marvin Williams,ATL,470,149
2012,Mo Williams,LAC,611,239
2012,Reggie Williams,CHA,255,107
2012,Sean Williams,TOT,22,0
2012,Sean Williams,DAL,16,0
2012,Sean Williams,BOS,6,0
2012,Shawne Williams,NJN,147,87
2012,Shelden Williams,NJN,201,0
2012,Terrence Williams,TOT,198,46
2012,Terrence Williams,HOU,57,19
2012,Terrence Williams,SAC,141,27
2012,Metta World,LAL,465,189
2012,Brandan Wright,DAL,233,1
2012,Chris Wright,GSW,45,0
2012,Dorell Wright,GSW,526,292
2012,Nick Young,TOT,784,282
2012,Nick Young,WAS,591,197
2012,Nick Young,LAC,193,85
2012,Sam Young,TOT,127,17
2012,Sam Young,MEM,83,9
2012,Sam Young,PHI,44,8
2012,Thaddeus Young,PHI,687,4
2013,Quincy Acy,TOR,75,2
2013,Jeff Adrien,CHA,168,2
2013,Arron Afflalo,ORL,905,240
2013,Josh Akognon,DAL,4,2
2013,Cole Aldrich,TOT,80,0
2013,Cole Aldrich,HOU,43,0
2013,Cole Aldrich,SAC,37,0
2013,LaMarcus Aldridge,POR,1318,14
2013,Lavoy Allen,PHI,454,1
2013,Ray Allen,MIA,651,332
2013,Tony Allen,MEM,638,24
2013,Al-Farouq Aminu,NOH,474,19
2013,Lou Amundson,TOT,81,0
2013,Lou Amundson,MIN,38,0
2013,Lou Amundson,CHI,1,0
2013,Lou Amundson,NOH,42,0
2013,Chris Andersen,MIA,123,3
2013,Alan Anderson,TOR,616,285
2013,James Anderson,TOT,126,60
2013,James Anderson,SAS,25,11
2013,James Anderson,HOU,101,49
2013,Ryan Anderson,NOH,1115,557
2013,Carmelo Anthony,NYK,1489,414
2013,Joel Anthony,MIA,68,0
2013,Trevor Ariza,WAS,451,209
2013,Darrell Arthur,MEM,359,18
2013,Omer Asik,HOU,614,1
2013,D.J. Augustin,IND,294,190
2013,Gustavo Ayon,TOT,167,0
2013,Gustavo Ayon,ORL,125,0
2013,Gustavo Ayon,MIL,42,0
2013,Jeff Ayres,IND,126,4
2013,Luke Babbitt,POR,234,178
2013,Leandro Barbosa,BOS,193,47
2013,J.J. Barea,MIN,758,280
2013,Andrea Bargnani,TOR,426,123
2013,Harrison Barnes,GSW,628,145
2013,Matt Barnes,LAC,675,325
2013,Earl Barron,TOT,51,0
2013,Earl Barron,WAS,37,0
2013,Earl Barron,NYK,14,0
2013,Will Barton,POR,309,65
2013,Brandon Bass,BOS,589,2
2013,Shane Battier,MIA,362,316
2013,Nicolas Batum,POR,833,444
2013,Jerryd Bayless,MEM,621,201
2013,Aron Baynes,SAS,36,1
2013,Kent Bazemore,GSW,116,34
2013,Bradley Beal,WAS,687,236
2013,Michael Beasley,PHO,766,144
2013,Rodrigue Beaubois,DAL,176,72
2013,Marco Belinelli,CHI,610,221
2013,Patrick Beverley,HOU,189,96
2013,Andris Biedrins,GSW,21,0
2013,Chauncey Billups,LAC,132,90
2013,Bismack Biyombo,CHA,346,0
2013,DeJuan Blair,SAS,271,1
2013,Steve Blake,LAL,270,171
2013,Andray Blatche,BRK,676,22
2013,Eric Bledsoe,LAC,568,78
2013,Keith Bogans,BRK,284,245
2013,Andrew Bogut,GSW,184,1
2013,Matt Bonner,SAS,230,120
2013,Trevor Booker,WAS,220,5
2013,Carlos Boozer,CHI,1140,2
2013,Chris Bosh,MIA,907,74
2013,Avery Bradley,BOS,478,126
2013,Elton Brand,DAL,478,1
2013,Corey Brewer,DEN,883,307
2013,Ronnie Brewer,TOT,198,76
2013,Ronnie Brewer,NYK,175,71
2013,Ronnie Brewer,OKC,23,5
2013,Aaron Brooks,TOT,316,134
2013,Aaron Brooks,SAC,303,127
2013,Aaron Brooks,HOU,13,7
2013,MarShon Brooks,BRK,335,55
2013,Kwame Brown,PHI,37,0
2013,Shannon Brown,PHO,571,141
2013,Kobe Bryant,LAL,1595,407
2013,Chase Budinger,MIN,191,81
2013,Alec Burks,UTA,388,92
2013,Caron Butler,LAC,720,330
2013,Jimmy Butler,CHI,512,105
2013,Will Bynum,DET,540,76
2013,Jose Calderon,TOT,635,282
2013,Jose Calderon,TOR,398,184
2013,Jose Calderon,DET,237,98
2013,Marcus Camby,NYK,53,0
2013,DeMarre Carroll,UTA,324,70
2013,Matt Carroll,CHA,0,0
2013,Vince Carter,DAL,855,399
2013,Omri Casspi,CLE,160,76
2013,Mario Chalmers,MIA,529,301
2013,Tyson Chandler,NYK,400,0
2013,Wilson Chandler,DEN,455,126
2013,Josh Childress,BRK,21,3
2013,Earl Clark,LAL,386,104
2013,Victor Claver,POR,189,87
2013,Norris Cole,MIA,425,98
2013,Jason Collins,TOT,29,0
2013,Jason Collins,BOS,23,0
2013,Jason Collins,WAS,6,0
2013,Darren Collison,DAL,724,136
2013,Nick Collison,OKC,296,4
2013,Mike Conley,MEM,940,293
2013,Will Conroy,MIN,9,3
2013,Daequan Cook,TOT,167,91
2013,Daequan Cook,HOU,59,30
2013,Daequan Cook,CHI,108,61
2013,Chris Copeland,NYK,380,140
2013,DeMarcus Cousins,SAC,1036,22
2013,Jamal Crawford,LAC,1016,396
2013,Jordan Crawford,TOT,725,246
2013,Jordan Crawford,WAS,508,171
2013,Jordan Crawford,BOS,217,75
2013,Jae Crowder,DAL,367,192
2013,Dante Cunningham,MIN,671,6
2013,Jared Cunningham,DAL,14,3
2013,Eddy Curry,DAL,8,0
2013,Stephen Curry,GSW,1388,600
2013,Samuel Dalembert,MIL,253,1
2013,Marquis Daniels,MIL,351,72
2013,Anthony Davis,NOH,676,6
2013,Ed Davis,TOT,482,0
2013,Ed Davis,TOR,339,0
2013,Ed Davis,MEM,143,0
2013,Glen Davis,ORL,478,2
2013,Austin Daye,TOT,208,98
2013,Austin Daye,DET,97,40
2013,Austin Daye,MEM,111,58
2013,Nando De,SAS,241,82
2013,Carlos Delfino,HOU,620,421
2013,Luol Deng,CHI,1093,233
2013,Justin Dentmon,DAL,2,0
2013,DeMar DeRozan,TOR,1231,120
2013,Boris Diaw,SAS,332,78
2013,DeSagana Diop,CHA,27,1
2013,Keyon Dooling,MEM,21,12
2013,Toney Douglas,TOT,466,216
2013,Toney Douglas,HOU,352,162
2013,Toney Douglas,SAC,114,54
2013,Chris Douglas-Roberts,DAL,14,4
2013,Goran Dragic,PHO,906,276
2013,Andre Drummond,DET,342,2
2013,Jared Dudley,PHO,669,271
2013,Chris Duhon,LAL,123,91
2013,Tim Duncan,SAS,976,7
2013,Mike Dunleavy,MIL,624,299
2013,Kevin Durant,OKC,1433,334
2013,Devin Ebanks,LAL,73,22
2013,Wayne Ellington,TOT,529,240
2013,Wayne Ellington,MEM,199,97
2013,Wayne Ellington,CLE,330,143
2013,Monta Ellis,MIL,1436,328
2013,Kim English,DET,112,50
2013,Jeremy Evans,UTA,44,1
2013,Reggie Evans,BRK,261,0
2013,Tyreke Evans,SAC,765,133
2013,Festus Ezeli,GSW,169,0
2013,Kenneth Faried,DEN,689,0
2013,Derrick Favors,UTA,568,5
2013,Raymond Felton,NYK,882,258
2013,Landry Fields,TOR,223,14
2013,Derek Fisher,TOT,161,80
2013,Derek Fisher,DAL,65,23
2013,Derek Fisher,OKC,96,57
2013,Evan Fournier,DEN,152,54
2013,Randy Foye,UTA,738,434
2013,Jimmer Fredette,SAC,409,156
2013,Joel Freeland,POR,142,0
2013,Danilo Gallinari,DEN,871,362
2013,Francisco Garcia,TOT,300,179
2013,Francisco Garcia,SAC,205,109
2013,Francisco Garcia,HOU,95,70
2013,Kevin Garnett,BOS,850,16
2013,Diante Garrett,PHO,49,15
2013,Marc Gasol,MEM,869,14
2013,Pau Gasol,LAL,579,28
2013,Rudy Gay,TOT,1253,260
2013,Rudy Gay,MEM,688,129
2013,Rudy Gay,TOR,565,131
2013,Alonzo Gee,CLE,744,219
2013,Mickael Gelabale,MIN,139,52
2013,Paul George,IND,1176,469
2013,Daniel Gibson,CLE,247,163
2013,Taj Gibson,CHI,441,4
2013,Manu Ginobili,SAS,539,235
2013,Drew Gooden,MIL,61,5
2013,Ben Gordon,CHA,760,292
2013,Eric Gordon,NOH,584,173
2013,Marcin Gortat,PHO,566,3
2013,Andrew Goudelock,LAL,2,0
2013,Danny Granger,IND,35,10
2013,Aaron Gray,TOR,90,0
2013,Danny Green,SAS,663,413
2013,Draymond Green,GSW,257,67
2013,Gerald Green,IND,424,188
2013,Jeff Green,BOS,806,182
2013,Willie Green,LAC,386,166
2013,Blake Griffin,LAC,1072,28
2013,Hamed Haddadi,TOT,82,0
2013,Hamed Haddadi,MEM,21,0
2013,Hamed Haddadi,PHO,61,0
2013,Jordan Hamilton,DEN,201,73
2013,Richard Hamilton,CHI,475,52
2013,Ben Hansbrough,IND,45,23
2013,Tyler Hansbrough,IND,407,3
2013,James Harden,HOU,1337,486
2013,Maurice Harkless,ORL,564,117
2013,Josh Harrellson,MIA,9,5
2013,Al Harrington,ORL,57,30
2013,Devin Harris,ATL,443,230
2013,Terrel Harris,TOT,27,8
2013,Terrel Harris,MIA,8,1
2013,Terrel Harris,NOH,19,7
2013,Tobias Harris,TOT,512,108
2013,Tobias Harris,MIL,115,21
2013,Tobias Harris,ORL,397,87
2013,Udonis Haslem,MIA,251,0
2013,Spencer Hawes,PHI,811,87
2013,Chuck Hayes,SAC,190,1
2013,Gordon Hayward,UTA,773,246
2013,Lazar Hayward,MIN,10,4
2013,Brendan Haywood,CHA,216,1
2013,Gerald Henderson,CHA,855,100
2013,Xavier Henry,NOH,161,11
2013,John Henson,MIL,336,3
2013,Roy Hibbert,IND,859,4
2013,J.J. Hickson,POR,744,2
2013,Cory Higgins,CHA,19,5
2013,Nene Hilario,WAS,594,1
2013,George Hill,IND,871,353
2013,Grant Hill,LAC,98,11
2013,Jordan Hill,LAL,155,2
2013,Kirk Hinrich,CHI,422,182
2013,Jrue Holiday,PHI,1288,247
2013,Justin Holiday,PHI,48,16
2013,Ryan Hollins,LAC,114,0
2013,Tyler Honeycutt,SAC,11,2
2013,Al Horford,ATL,1060,6
2013,Dwight Howard,LAL,813,6
2013,Josh Howard,MIN,77,16
2013,Juwan Howard,MIA,19,0
2013,Kris Humphries,BRK,310,2
2013,Serge Ibaka,OKC,778,57
2013,Andre Iguodala,DEN,879,287
2013,Ersan Ilyasova,MIL,803,214
2013,Kyrie Irving,CLE,1070,279
2013,Royal Ivey,PHI,144,88
2013,Jarrett Jack,GSW,857,203
2013,Reggie Jackson,OKC,325,104
2013,Stephen Jackson,SAS,330,170
2013,Bernard James,DAL,103,2
2013,Damion James,BRK,0,0
2013,LeBron James,MIA,1354,254
2013,Mike James,DAL,271,125
2013,Antawn Jamison,LAL,575,233
2013,Al Jefferson,UTA,1236,17
2013,Richard Jefferson,GSW,136,45
2013,Jared Jeffries,POR,54,2
2013,Charles Jenkins,TOT,121,2
2013,Charles Jenkins,GSW,83,2
2013,Charles Jenkins,PHI,38,0
2013,John Jenkins,ATL,294,138
2013,Brandon Jennings,MIL,1247,461
2013,Jonas Jerebko,DET,316,83
2013,Amir Johnson,TOR,606,13
2013,Chris Johnson,MIN,75,0
2013,Chris Johnson,MEM,25,18
2013,Ivan Johnson,ATL,356,13
2013,James Johnson,SAC,283,21
2013,Joe Johnson,BRK,1052,395
2013,Orlando Johnson,IND,180,94
2013,Wesley Johnson,PHO,396,155
2013,Darius Johnson-Odom,LAL,4,1
2013,Dahntay Jones,TOT,222,49
2013,Dahntay Jones,DAL,140,37
2013,Dahntay Jones,ATL,82,12
2013,DeQuan Jones,ORL,218,35
2013,Dominique Jones,DAL,109,9
2013,James Jones,MIA,61,53
2013,Kevin Jones,CLE,107,0
2013,Perry Jones,OKC,99,2
2013,Solomon Jones,NYK,1,0
2013,Terrence Jones,HOU,94,19
2013,DeAndre Jordan,LAC,488,0
2013,Cory Joseph,SAS,110,21
2013,Kris Joseph,TOT,14,3
2013,Kris Joseph,BOS,11,2
2013,Kris Joseph,BRK,3,1
2013,Chris Kaman,DAL,617,1
2013,Enes Kanter,UTA,379,1
2013,Jason Kidd,NYK,409,325
2013,Michael Kidd-Gilchrist,CHA,613,9
2013,Andrei Kirilenko,MIN,560,120
2013,Linas Kleiza,TOR,144,66
2013,Brandon Knight,DET,878,327
2013,Kyle Korver,ATL,601,414
2013,Kosta Koufos,DEN,508,1
2013,Viacheslav Kravtsov,DET,46,0
2013,Doron Lamb,TOT,163,37
2013,Doron Lamb,MIL,95,16
2013,Doron Lamb,ORL,68,21
2013,Jeremy Lamb,OKC,68,30
2013,Carl Landry,GSW,602,3
2013,Ty Lawson,DEN,971,232
2013,Courtney Lee,BOS,530,156
2013,David Lee,GSW,1160,4
2013,Malcolm Lee,MIN,76,24
2013,Kawhi Leonard,SAS,526,174
2013,Meyers Leonard,POR,277,7
2013,Jon Leuer,TOT,52,3
2013,Jon Leuer,CLE,28,3
2013,Jon Leuer,MEM,24,0
2013,Rashard Lewis,MIA,249,131
2013,DeAndre Liggins,OKC,47,19
2013,Damian Lillard,POR,1288,503
2013,Jeremy Lin,HOU,897,257
2013,Shaun Livingston,TOT,346,4
2013,Shaun Livingston,WAS,66,3
2013,Shaun Livingston,CLE,280,1
2013,Brook Lopez,BRK,1094,1
2013,Robin Lopez,NOH,719,0
2013,Kevin Love,MIN,298,92
2013,Kyle Lowry,TOR,623,279
2013,John Lucas,TOR,334,151
2013,Scott Machado,HOU,6,1
2013,Shelvin Mack,TOT,126,49
2013,Shelvin Mack,WAS,40,13
2013,Shelvin Mack,PHI,2,1
2013,Shelvin Mack,ATL,84,35
2013,Corey Maggette,DET,76,21
2013,Ian Mahinmi,IND,329,2
2013,Shawn Marion,DAL,690,73
2013,Kendall Marshall,PHO,151,73
2013,Cartier Martin,WAS,252,146
2013,Kenyon Martin,NYK,93,0
2013,Kevin Martin,OKC,778,371
2013,Roger Mason,NOH,305,159
2013,Wesley Matthews,POR,808,425
2013,Jason Maxiell,DET,457,0
2013,Eric Maynor,TOT,281,96
2013,Eric Maynor,OKC,115,46
2013,Eric Maynor,POR,166,50
2013,O.J. Mayo,DAL,1026,349
2013,Luc Mbah,MIL,377,37
2013,JaVale McGee,DEN,527,1
2013,Dominic McGuire,TOT,56,0
2013,Dominic McGuire,TOR,32,0
2013,Dominic McGuire,NOH,21,0
2013,Dominic McGuire,IND,3,0
2013,Josh McRoberts,TOT,343,84
2013,Josh McRoberts,ORL,153,55
2013,Josh McRoberts,CHA,190,29
2013,Jodie Meeks,LAL,530,342
2013,Fab Melo,BOS,6,0
2013,Khris Middleton,DET,141,45
2013,C.J. Miles,CLE,614,328
2013,Darko Milicic,BOS,1,0
2013,Andre Miller,DEN,632,64
2013,Darius Miller,NOH,108,56
2013,Mike Miller,MIA,231,175
2013,Quincy Miller,DEN,12,1
2013,Patty Mills,SAS,241,130
2013,Paul Millsap,UTA,875,39
2013,Nazr Mohammed,CHI,180,2
2013,Greg Monroe,DET,1058,4
2013,E'Twaun Moore,ORL,598,197
2013,Darius Morris,LAL,188,66
2013,Marcus Morris,TOT,526,233
2013,Marcus Morris,HOU,400,194
2013,Marcus Morris,PHO,126,39
2013,Markieff Morris,PHO,653,134
2013,Anthony Morrow,TOT,145,43
2013,Anthony Morrow,ATL,111,38
2013,Anthony Morrow,DAL,34,5
2013,Donatas Motiejunas,HOU,213,83
2013,Arnett Moultrie,PHI,134,0
2013,Timofey Mozgov,DEN,87,2
2013,Byron Mullens,CHA,563,208
2013,Kevin Murphy,UTA,28,5
2013,Troy Murphy,DAL,61,35
2013,Steve Nash,LAL,475,130
2013,Gary Neal,SAS,597,251
2013,Jameer Nelson,ORL,780,355
2013,Andrew Nicholson,ORL,486,0
2013,Joakim Noah,CHI,630,5
2013,Steve Novak,NYK,430,351
2013,Dirk Nowitzki,DAL,728,157
2013,Jermaine O'Neal,PHO,371,0
2013,Kyle O'Quinn,ORL,197,1
2013,Lamar Odom,LAC,366,90
2013,Tim Ohlbrecht,HOU,3,0
2013,Emeka Okafor,WAS,687,0
2013,Daniel Orton,OKC,26,0
2013,Travis Outlaw,SAC,177,50
2013,Zaza Pachulia,ATL,241,3
2013,Jannero Pargo,TOT,212,116
2013,Jannero Pargo,WAS,32,20
2013,Jannero Pargo,ATL,38,20
2013,Jannero Pargo,CHA,142,76
2013,Jeremy Pargo,TOT,250,74
2013,Jeremy Pargo,CLE,187,57
2013,Jeremy Pargo,PHI,63,17
